feature,importance,normalized_importance
green_std,0.0029521717946342937,0.0029521717946342937
thumb_pixel_132,0.0029423445322225065,0.0029423445322225065
thumb_pixel_098,0.0028933784798604034,0.0028933784798604034
thumb_pixel_097,0.0028812555373169393,0.0028812555373169393
thumb_pixel_226,0.002877450565874628,0.002877450565874628
edge_q90,0.0028605878199897254,0.0028605878199897254
thumb_pixel_187,0.002858477171565183,0.002858477171565183
thumb_pixel_174,0.0028259167389933617,0.0028259167389933617
thumb_pixel_195,0.0027858375726857315,0.0027858375726857315
thumb_pixel_236,0.0027813472650737394,0.0027813472650737394
thumb_pixel_235,0.0027649466475726968,0.0027649466475726968
thumb_pixel_113,0.0027555596719763572,0.0027555596719763572
blue_q75,0.002751835145664951,0.002751835145664951
thumb_pixel_124,0.002714084142737769,0.002714084142737769
thumb_pixel_172,0.002711078169087521,0.002711078169087521
red_min,0.0026927196032907976,0.0026927196032907976
red_q75,0.0026478184052961566,0.0026478184052961566
thumb_pixel_245,0.002639631543592436,0.002639631543592436
edge_mean,0.0026290028530912327,0.0026290028530912327
thumb_pixel_185,0.00260304268958977,0.00260304268958977
green_q75,0.0025773931108892343,0.0025773931108892343
thumb_pixel_002,0.0025532336979243375,0.0025532336979243375
thumb_pixel_012,0.0025420954448639567,0.0025420954448639567
thumb_pixel_139,0.002536807660572144,0.002536807660572144
thumb_pixel_084,0.002534519397274957,0.002534519397274957
thumb_pixel_246,0.002529379669988877,0.002529379669988877
green_mean,0.002509770270368605,0.002509770270368605
thumb_pixel_248,0.0025087189323617152,0.0025087189323617152
thumb_pixel_182,0.0024706282643472345,0.0024706282643472345
thumb_pixel_129,0.002468169413429477,0.002468169413429477
thumb_pixel_230,0.0024657916833462916,0.0024657916833462916
thumb_pixel_167,0.0024602812846341664,0.0024602812846341664
thumb_pixel_086,0.0024573547561848883,0.0024573547561848883
thumb_pixel_134,0.002453924409230689,0.002453924409230689
thumb_pixel_023,0.0024512602217984115,0.0024512602217984115
thumb_pixel_152,0.0024449275974337903,0.0024449275974337903
thumb_pixel_046,0.002434736194599099,0.002434736194599099
thumb_pixel_193,0.0024342021160422157,0.0024342021160422157
thumb_pixel_204,0.002427023246735196,0.002427023246735196
thumb_pixel_075,0.002399956028682961,0.002399956028682961
thumb_pixel_166,0.0023800031102501704,0.0023800031102501704
thumb_pixel_143,0.002375222020251549,0.002375222020251549
thumb_pixel_157,0.002348449516456442,0.002348449516456442
thumb_pixel_116,0.002338874533284683,0.002338874533284683
thumb_pixel_149,0.0023362108263541913,0.0023362108263541913
